"trinity_id","gene_symbol","source","source_rank"
"c1063445-g1-i1^sp-Q02391-GSLG1-CHICK^Cys-rich-FGFR^sigP^Tm1","GSLG1","embedded",2
"c1063459-g3-i2^sp-A4QNC6-F136A-XENTR^DUF842^Tm1","F136A","embedded",2
"c1063466-g1-i1^sp-P40313-CTRL-HUMAN^Trypsin^sigP^Tm1","CTRL","embedded",2
"c1063470-g2-i1^sp-Q05654-RTF21-SCHPO^RVT-1","RTF21","embedded",2
"c1063486-g5-i1^sp-P21328-RTJK-DROME^RVT-1","RTJK","embedded",2
"c1063486-g5-i2^sp-P21328-RTJK-DROME^RVT-1","RTJK","embedded",2
"c1063486-g5-i6^sp-P21328-RTJK-DROME^RVT-1","RTJK","embedded",2
"c1063491-g3-i4^sp-Q92870-APBB2-HUMAN^WW","APBB2","embedded",2
"c1063497-g1-i1^sp-O95373-IPO7-HUMAN^sp-Q9EPL8-IPO7-MOUSE^IBN-N","IPO7","embedded",2
"c1063498-g1-i2^sp-P10168-IL7-MOUSE^sigP^Tm1","IL7","embedded",2
"c1063500-g1-i1^sp-Q8TEV9-SMCR8-HUMAN^Folliculin","SMCR8","embedded",2
"c1063506-g4-i1^sp-Q95SX7-RTBS-DROME^sp-P21328-RTJK-DROME^RVT-1","RTBS","embedded",2
"c1063507-g1-i1^sp-Q9CWT6-DDX28-MOUSE^DEAD","DDX28","embedded",2
"c1063511-g2-i1^sp-Q8I7P9-POL5-DROME^sp-Q86TG7-PEG10-HUMAN","POL5","embedded",2
"c1063511-g3-i1^sp-Q05654-RTF21-SCHPO^sp-Q7LHG5-YI31B-YEAST^rve","RTF21","embedded",2
"c1063513-g3-i1^sp-Q6XXM7-RCAN1-SHEEP^sp-Q5RES7-RCAN1-PONAB^Calcipressin","RCAN1","embedded",2
"c1063513-g3-i3^sp-P53805-RCAN1-HUMAN^Calcipressin","RCAN1","embedded",2
"c1063514-g3-i1^sp-Q7Z2W7-TRPM8-HUMAN^Ion-trans^Tm8","TRPM8","embedded",2
"c1063514-g3-i2^sp-Q7Z2W7-TRPM8-HUMAN^sp-Q8R455-TRPM8-RAT^Ion-trans^Tm5","TRPM8","embedded",2
"c1063519-g1-i1^sp-O94826-TOM70-HUMAN^TPR-11^Tm1","TOM70","embedded",2
"c1063522-g2-i1^sp-Q1LZH1-MOSC2-BOVIN^sp-Q5U534-MOSC1-XENLA^MOSC-N","MOSC2","embedded",2
"c1063525-g2-i3^sp-Q91VZ6-SMAP1-MOUSE^ArfGap","SMAP1","embedded",2
"c1063532-g1-i1^sp-P00390-GSHR-HUMAN^Pyr-redox-2","GSHR","embedded",2
"c1063537-g3-i1^sp-Q8WWU7-ITLN2-HUMAN^Fibrinogen-C^sigP","ITLN2","embedded",2
"c1063537-g3-i3^sp-Q8WWU7-ITLN2-HUMAN^sigP","ITLN2","embedded",2
"c1063539-g1-i1^sp-P48430-SOX2-CHICK^HMG-box","SOX2","embedded",2
"c1063539-g2-i1^sp-Q9W7R6-SOX14-CHICK^sp-A4QNG3-SOX14-XENTR^HMG-box","SOX14","embedded",2
"c1063544-g1-i1^sp-Q9C0K1-S39A8-HUMAN^sp-Q5FVQ0-S39A8-RAT^Zip^sigP^Tm6","S39A8","embedded",2
"c1063547-g1-i1^sp-P16423-POLR-DROME^RVT-1","POLR","embedded",2
"c1063548-g1-i2^sp-P0C548-PLPL2-RAT^Patatin","PLPL2","embedded",2
"c1063548-g1-i4^sp-P0C548-PLPL2-RAT^Patatin","PLPL2","embedded",2
"c1063549-g1-i4^sp-Q9BUR5-APOO-HUMAN^sp-Q148H0-APOO-BOVIN^ApoO","APOO","embedded",2
"c1063553-g1-i1^sp-P08548-LIN1-NYCCO^sp-P11369-POL2-MOUSE","LIN1","embedded",2
"c1063562-g2-i1^sp-Q6IS41-S2547-MOUSE^Mito-carr","S2547","embedded",2
"c1063567-g1-i2^sp-Q5U5Q3-MEX3C-HUMAN^sp-Q05A36-MEX3C-MOUSE^KH-1","MEX3C","embedded",2
"c1063581-g1-i1^sp-O75366-AVIL-HUMAN^Gelsolin","AVIL","embedded",2
"c1063582-g2-i2^sp-Q03188-CENPC-HUMAN^CENP-C-C","CENPC","embedded",2
"c1063585-g1-i3^sp-Q6PE54-DHX40-MOUSE^Helicase-C","DHX40","embedded",2
"c1063585-g1-i4^sp-Q5R864-DHX40-PONAB^sp-Q8IX18-DHX40-HUMAN^Helicase-C^T2SE","DHX40","embedded",2
"c1063588-g2-i1^sp-P63041-CPLX1-RAT^Synaphin","CPLX1","embedded",2
"c1063614-g2-i1^sp-Q75R65-JAK2-CHICK^sp-Q62689-JAK2-RAT^Pkinase-Tyr","JAK2","embedded",2
"c1063615-g1-i2^sp-Q2LE78-BTBD6-XENLA^BTB","BTBD6","embedded",2
"c1063615-g1-i3^sp-Q2LE78-BTBD6-XENLA^BTB","BTBD6","embedded",2
"c1063617-g1-i1^sp-Q90X99-LYG-EPICO^sp-G3XDD8-LYG-DRONO^SLT","LYG","embedded",2
"c1063620-g2-i1^sp-P11260-TR22-MOUSE^Transposase-22","TR22","embedded",2
"c1063622-g1-i1^sp-P11369-POL2-MOUSE^Exo-endo-phos","POL2","embedded",2
"c1063626-g1-i1^sp-A0N0X6-LRRN1-BOVIN^LRR-5^sigP^Tm1","LRRN1","embedded",2
"c1063628-g1-i1^sp-Q7ZYJ3-AGK-XENLA^DAGK-cat","AGK","embedded",2
"c1063629-g1-i1^sp-A6NKG5-RTL1-HUMAN^sp-Q52QI2-RTL1-BOVIN^Retrotrans-gag","RTL1","embedded",2
"c1063643-g1-i2^sp-Q1XHU0-TRI39-PANTR^sp-Q9HCM9-TRI39-HUMAN^zf-C3HC4","TRI39","embedded",2
"c1063643-g1-i3^sp-Q1XHU0-TRI39-PANTR^sp-Q9HCM9-TRI39-HUMAN^zf-C3HC4","TRI39","embedded",2
"c1063644-g1-i1^sp-P23768-GAT1B-XENLA^GATA","GAT1B","embedded",2
"c1063646-g1-i1^sp-Q5FB27-ADO-MACFA^Ald-Xan-dh-C2","ADO","embedded",2
"c1063659-g1-i10^sp-Q8TCJ0-FBX25-HUMAN^sp-Q1RMS8-FBX25-BOVIN","FBX25","embedded",2
"c1063668-g1-i1^sp-Q9C0D6-FHDC1-HUMAN^FH2","FHDC1","embedded",2
"c1063672-g5-i2^sp-Q4KM47-CDK10-RAT^sp-Q3UMM4-CDK10-MOUSE^Pkinase","CDK10","embedded",2
"c1063674-g7-i1^sp-Q2TBH5-UBXN8-BOVIN^sp-Q9QZ49-UBXN8-MOUSE^UBX","UBXN8","embedded",2
"c1063675-g1-i1^sp-P00125-CY1-BOVIN^Cytochrom-C1^sigP","CY1","embedded",2
"c1063684-g1-i1^sp-Q96J84-KIRR1-HUMAN^I-set^sigP^Tm1","KIRR1","embedded",2
"c1063684-g3-i1^sp-P01833-PIGR-HUMAN^sp-P81265-PIGR-BOVIN^V-set^sigP^Tm1","PIGR","embedded",2
"c1063685-g3-i6^sp-Q8QGW7-LITAF-CHICK^zf-LITAF-like^Tm1","LITAF","embedded",2
"c1063687-g1-i2^sp-A7MB73-GT253-BOVIN^Glyco-tranf-2-4","GT253","embedded",2
"c1063690-g2-i1^sp-Q8IX15-HOMEZ-HUMAN^Homeobox","HOMEZ","embedded",2
"c1063696-g1-i1^sp-P51508-ZNF81-HUMAN^sp-Q5R670-ZKSC1-PONAB^zf-C2H2-6","ZNF81","embedded",2
"c1063697-g1-i8^sp-Q13619-CUL4A-HUMAN^Cullin","CUL4A","embedded",2
"c1063702-g1-i1^sp-Q4JF28-IRF3-BOVIN^IRF","IRF3","embedded",2
"c1063703-g2-i1^sp-Q9WTV5-PSMD9-RAT^Tm1","PSMD9","embedded",2
"c1063703-g3-i1^sp-O00233-PSMD9-HUMAN^PDZ","PSMD9","embedded",2
"c1063705-g1-i11^sp-Q5R6X7-CBX3-PONAB^sp-P83917-CBX1-MOUSE^Chromo-shadow","CBX3","embedded",2
"c1063705-g1-i4^sp-Q5R6X7-CBX3-PONAB^sp-P83917-CBX1-MOUSE^Chromo-shadow","CBX3","embedded",2
"c1063712-g1-i1^sp-O42409-GFI1B-CHICK^zf-H2C2-2^Tm1","GFI1B","embedded",2
"c1063713-g1-i1^sp-O08688-CAN5-MOUSE^Peptidase-C2","CAN5","embedded",2
"c1063714-g2-i2^sp-Q99P31-HPBP1-MOUSE^Fes1","HPBP1","embedded",2
"c1063714-g2-i4^sp-Q99P31-HPBP1-MOUSE^Fes1","HPBP1","embedded",2
"c1063719-g4-i2^sp-P51644-ARF4-XENLA^Arf","ARF4","embedded",2
"c1063740-g1-i2^sp-P21872-PUR2-CHICK^GARS-N","PUR2","embedded",2
"c1063740-g1-i3^sp-P21872-PUR2-CHICK^GARS-N","PUR2","embedded",2
"c1063740-g1-i5^sp-P21872-PUR2-CHICK^GARS-N","PUR2","embedded",2
"c1063741-g1-i1^sp-O96006-ZBED1-HUMAN^zf-BED","ZBED1","embedded",2
"c1063744-g1-i1^sp-E1C2I2-GWL-CHICK^Pkinase","GWL","embedded",2
"c1063745-g1-i1^sp-P34275-IVD-CAEEL^Acyl-CoA-dh-N","IVD","embedded",2
"c1063746-g4-i1^sp-O94967-WDR47-HUMAN^WD40","WDR47","embedded",2
"c1063756-g5-i1^sp-Q9D4P0-ARL5B-MOUSE^Arf","ARL5B","embedded",2
"c1063756-g6-i2^sp-Q3T0E1-EXOS3-BOVIN^sp-Q9NQT5-EXOS3-HUMAN","EXOS3","embedded",2
"c1063766-g2-i1^sp-Q8VCH2-CLM5-MOUSE^V-set^sigP^Tm1","CLM5","embedded",2
"c1063768-g1-i2^sp-Q80UJ1-S22AK-MOUSE^MFS-1^Tm11","S22AK","embedded",2
"c1063768-g2-i1^sp-Q80UJ1-S22AK-MOUSE^MFS-1^sigP^Tm1","S22AK","embedded",2
"c1063777-g1-i1^sp-Q13887-KLF5-HUMAN^zf-C2H2-4","KLF5","embedded",2
"c1063777-g1-i2^sp-Q13887-KLF5-HUMAN^zf-C2H2-4","KLF5","embedded",2
"c1063781-g2-i3^sp-P23219-PGH1-HUMAN^An-peroxidase","PGH1","embedded",2
"c1063782-g2-i1^sp-Q8CGZ0-CHERP-MOUSE^G-patch","CHERP","embedded",2
"c1063782-g2-i2^sp-Q8IWX8-CHERP-HUMAN^G-patch","CHERP","embedded",2
"c1063785-g1-i2^sp-P58873-RHBL3-MOUSE^EF-hand-7^Tm7","RHBL3","embedded",2
"c1063787-g1-i1^sp-Q8BH98-MBOA1-MOUSE^MBOAT^Tm7","MBOA1","embedded",2
"c1063795-g1-i3^sp-Q587J6-LITD1-MOUSE^Transposase-22","LITD1","embedded",2
"c1063800-g1-i1^sp-O14827-RGRF2-HUMAN^RasGEF-N","RGRF2","embedded",2
"c1063803-g1-i1^sp-A6H770-F165B-BOVIN^Tm1","F165B","embedded",2
"c1063804-g1-i4^sp-Q8TEU8-WFKN2-HUMAN^Kazal-2","WFKN2","embedded",2
"c1063805-g1-i1^sp-Q9UR07-RTF23-SCHPO^sp-Q9C0R2-RTF22-SCHPO^Chromo","RTF23","embedded",2
"c1063806-g2-i1^sp-Q9H8Y8-GORS2-HUMAN^sp-Q9R064-GORS2-RAT","GORS2","embedded",2
"c1063806-g2-i3^sp-Q9H8Y8-GORS2-HUMAN^sp-Q9R064-GORS2-RAT","GORS2","embedded",2
"c1063811-g2-i1^sp-Q0GGX2-ZN541-MOUSE^ELM2","ZN541","embedded",2
"c1063812-g1-i8^sp-P51692-STA5B-HUMAN^STAT-int","STA5B","embedded",2
"c1063813-g1-i1^sp-Q2NLA8-ITPA-XENLA^sp-F1NLH9-ITPA-CHICK^Ham1p-like","ITPA","embedded",2
"c1063816-g1-i3^sp-Q6PJG2-CN043-HUMAN^sp-Q28H62-CYTM1-XENTR","CN043","embedded",2
"c1063816-g1-i4^sp-Q6PJG2-CN043-HUMAN^sp-Q28H62-CYTM1-XENTR","CN043","embedded",2
"c1063816-g2-i1^sp-Q6PJG2-CN043-HUMAN^ELM2^Tm1","CN043","embedded",2
"c1063818-g1-i2^sp-Q96RS0-TGS1-HUMAN^Met-10","TGS1","embedded",2
"c1063832-g1-i1^sp-Q21890-YF64-CAEEL^Beta-elim-lyase","YF64","embedded",2
"c1063834-g1-i1^sp-Q02318-CP27A-HUMAN^p450","CP27A","embedded",2
"c1063836-g1-i1^sp-Q5EA87-B4GT3-BOVIN^sp-Q80WN8-B4GT3-CRIGR^Glyco-transf-7N^Tm1","B4GT3","embedded",2
"c1063838-g1-i1^sp-Q2HJ19-F108A-BOVIN^sp-Q5ZJX1-F108C-CHICK^Abhydrolase-5","F108A","embedded",2
"c1063844-g1-i1^sp-Q92838-EDA-HUMAN^Collagen","EDA","embedded",2
"c1063844-g1-i5^sp-Q92838-EDA-HUMAN^Collagen","EDA","embedded",2
"c1063845-g2-i3^sp-Q3SWX5-CADH6-BOVIN^Cadherin^sigP^Tm1","CADH6","embedded",2
"c1063851-g1-i3^sp-P06730-IF4E-HUMAN^sp-Q9DFS6-IF4EA-DANRE^IF4E^Tm2","IF4E","embedded",2
"c1063855-g2-i1^sp-O35074-PTGIS-MOUSE^p450^Tm1","PTGIS","embedded",2
"c1063855-g2-i3^sp-O35074-PTGIS-MOUSE^p450^Tm1","PTGIS","embedded",2
"c1063856-g1-i1^sp-P05107-ITB2-HUMAN^Integrin-beta^sigP^Tm1","ITB2","embedded",2
"c1063857-g1-i2^sp-Q5ZHP8-METL2-CHICK^sp-Q96IZ6-MET2A-HUMAN^Ubie-methyltran","METL2","embedded",2
"c1063858-g1-i2^sp-Q9BX69-CARD6-HUMAN^CARD","CARD6","embedded",2
"c1063858-g2-i1^sp-Q8R4U1-MYPOP-MOUSE^sp-Q08B72-MYPOP-XENLA^CARD","MYPOP","embedded",2
"c1063858-g2-i5^sp-Q8R4U1-MYPOP-MOUSE^sp-Q9BX69-CARD6-HUMAN^sp-Q08B72-MYPOP-XENLA^CARD^Myb-DNA-bind-5^Tm2","MYPOP","embedded",2
"c1063860-g1-i2^sp-Q6DDL7-UN93A-XENLA^UNC-93^sigP^Tm12","UN93A","embedded",2
"c1063865-g1-i1^sp-Q96AX1-VP33A-HUMAN^Sec1","VP33A","embedded",2
"c1063867-g2-i2^sp-Q2KI04-SZRD1-BOVIN^SUZ","SZRD1","embedded",2
"c1063869-g2-i2^sp-Q0P5I2-IRAK2-BOVIN^Death","IRAK2","embedded",2
"c1063872-g1-i3^sp-P55201-BRPF1-HUMAN^EPL1","BRPF1","embedded",2
"c1063873-g1-i1^sp-Q86TX2-ACOT1-HUMAN^Abhydrolase-5","ACOT1","embedded",2
"c1063875-g3-i1^sp-Q1WK23-PRS23-MACMU^sp-Q9D6X6-PRS23-MOUSE^Trypsin^sigP","PRS23","embedded",2
"c1063878-g1-i1^sp-A6NKG5-RTL1-HUMAN^Retrotrans-gag","RTL1","embedded",2
"c1063879-g2-i1^sp-A4IIZ9-MED28-XENTR^Med28","MED28","embedded",2
"c1063882-g2-i1^sp-Q6AX33-MAST3-XENLA^DUF1908","MAST3","embedded",2
"c1063883-g1-i2^sp-Q3UIW8-RN224-MOUSE^zf-RING-2","RN224","embedded",2
"c1063895-g1-i2^sp-Q5ZI34-F213A-CHICK^Tm1","F213A","embedded",2
"c1063899-g1-i1^sp-Q86VU5-CMTD1-HUMAN^Methyltransf-3","CMTD1","embedded",2
"c1063899-g1-i2^sp-Q86VU5-CMTD1-HUMAN^Methyltransf-3^Tm1","CMTD1","embedded",2
"c1063904-g2-i2^sp-A6H7F7-TPC2L-BOVIN^Sedlin-N","TPC2L","embedded",2
"c1063908-g4-i1^sp-Q5FWL7-ZDH15-XENLA^zf-DHHC^Tm4","ZDH15","embedded",2
"c1063909-g1-i4^sp-Q8WXD5-GEMI6-HUMAN^Gemin6","GEMI6","embedded",2
"c1063921-g3-i3^sp-Q5ZJK8-TCPH-CHICK^Cpn60-TCP1","TCPH","embedded",2
"c1063938-g1-i2^sp-Q4R8Y1-BRDT-MACFA^Bromodomain","BRDT","embedded",2
"c1063943-g2-i1^sp-P04083-ANXA1-HUMAN^Annexin","ANXA1","embedded",2
"c1063945-g1-i1^sp-Q9H5U6-ZCHC4-HUMAN^N6-adenineMlase","ZCHC4","embedded",2
"c1063945-g1-i4^sp-Q9H5U6-ZCHC4-HUMAN^N6-adenineMlase","ZCHC4","embedded",2
"c1063950-g3-i4^sp-Q9UDV7-ZN282-HUMAN^sp-Q9ULD5-ZN777-HUMAN^KRAB","ZN282","embedded",2
"c1063951-g1-i1^sp-Q8HY10-CLC4M-NOMCO^sp-Q9BXN2-CLC7A-HUMAN^Lectin-C^Tm1","CLC4M","embedded",2
"c1063956-g1-i1^sp-P30048-PRDX3-HUMAN^AhpC-TSA","PRDX3","embedded",2
"c1063958-g5-i3^sp-Q86SZ2-TPC6B-HUMAN^TRAPP","TPC6B","embedded",2
"c1063958-g5-i5^sp-Q86SZ2-TPC6B-HUMAN^TRAPP","TPC6B","embedded",2
"c1063958-g7-i1^sp-Q6QNY0-BL1S3-HUMAN^sp-A5A769-BL1S3-PIG","BL1S3","embedded",2
"c1063959-g1-i1^sp-Q8BP47-SYNC-MOUSE^tRNA-anti-codon","SYNC","embedded",2
"c1063961-g1-i1^sp-Q9Z2S9-FLOT2-RAT^sp-Q14254-FLOT2-HUMAN^Band-7","FLOT2","embedded",2
"c1063961-g3-i1^sp-Q9Z2S9-FLOT2-RAT^sp-Q14254-FLOT2-HUMAN^Band-7","FLOT2","embedded",2
"c1063968-g1-i1^sp-Q9WUC6-TIMP2-CAVPO^TIMP^sigP","TIMP2","embedded",2
"c1063977-g2-i1^sp-Q8TES7-FBF1-HUMAN^sp-Q5ZIB2-FBF1-CHICK","FBF1","embedded",2
"c1063984-g1-i1^sp-A9UL59-TM211-XENTR^sp-Q6ICI0-TM211-HUMAN^L-HGMIC-fpl^Tm2","TM211","embedded",2
"c1063985-g1-i2^sp-Q7LHG5-YI31B-YEAST^sp-Q99315-YG31B-YEAST^rve","YI31B","embedded",2
"c1063987-g1-i3^sp-Q5RBX7-SRP14-PONAB^sp-Q4R5C7-SRP14-MACFA^SRP14","SRP14","embedded",2
"c1063990-g1-i1^sp-Q8QGQ7-BMAL2-CHICK^HLH","BMAL2","embedded",2
"c1063993-g1-i1^sp-P14381-YTX2-XENLA^Exo-endo-phos^Tm2","YTX2","embedded",2
"c1063999-g2-i2^sp-Q5REH2-ZDHC6-PONAB^zf-DHHC^Tm4","ZDHC6","embedded",2
"c1064001-g1-i2^sp-Q6PE55-PGFRL-MOUSE^Ig-2^sigP","PGFRL","embedded",2
"c1064004-g1-i1^sp-Q6NS15-MED15-XENLA^Med15","MED15","embedded",2
"c1064011-g1-i2^sp-P0CF65-CRBN-CHICK^LON","CRBN","embedded",2
"c1064014-g2-i2^sp-Q4R7U0-TMC7-MACFA^sp-Q5YCC5-TMC7-CHICK^TMC^Tm9","TMC7","embedded",2
"c1064018-g1-i1^sp-Q5RDY2-TM9S4-PONAB^sp-Q92544-TM9S4-HUMAN^EMP70^sigP^Tm9","TM9S4","embedded",2
"c1064019-g1-i1^sp-Q32KY3-MLF1-BOVIN^Mlf1IP","MLF1","embedded",2
"c1064028-g3-i1^sp-Q91713-CHRD-XENLA^CHRD","CHRD","embedded",2
"c1064030-g3-i2^sp-Q90600-RB-CHICK^DUF3452","RB","embedded",2
"c1064030-g5-i1^sp-P52630-STAT2-HUMAN^sp-Q19S50-STAT3-PIG^STAT-int","STAT2","embedded",2
"c1064030-g5-i2^sp-P52630-STAT2-HUMAN^sp-Q19S50-STAT3-PIG^STAT-int","STAT2","embedded",2
"c1064038-g2-i1^sp-Q9Y6V7-DDX49-HUMAN^DEAD","DDX49","embedded",2
"c1064040-g3-i1^sp-P11369-POL2-MOUSE^sp-P08548-LIN1-NYCCO","POL2","embedded",2
"c1064049-g1-i1^sp-P23228-HMCS1-CHICK^HMG-CoA-synt-N","HMCS1","embedded",2
"c1064050-g1-i1^sp-Q8R239-CI091-MOUSE^Tm2","CI091","embedded",2
"c1064058-g1-i1^sp-Q6N043-Z280D-HUMAN^DUF4195","Z280D","embedded",2
"c1064062-g1-i1^sp-Q2TBQ5-RL7A-BOVIN^sp-O13672-RL8-SCHPO^Ribosomal-L7Ae","RL7A","embedded",2
"c1064065-g2-i1^sp-Q86XT4-TRI50-HUMAN^sp-Q865W2-TRI50-PIG^PRY","TRI50","embedded",2
"c1064069-g1-i5^sp-Q921Y2-IMP3-MOUSE^Ribosomal-S4","IMP3","embedded",2
"c1064070-g1-i1^sp-A8K2U0-A2ML1-HUMAN^A2M-N-2","A2ML1","embedded",2
"c1064070-g1-i5^sp-A8K2U0-A2ML1-HUMAN^A2M^A2M-N","A2ML1","embedded",2
"c1064072-g2-i2^sp-O14683-P5I11-HUMAN^sp-Q4QQM4-P5I11-MOUSE^Tm4","P5I11","embedded",2
"c1064078-g1-i1^sp-Q9UPM8-AP4E1-HUMAN^Adaptin-N","AP4E1","embedded",2
"c1064080-g1-i1^sp-Q86YV0-RASL3-HUMAN^sp-A6QQ91-RASL3-BOVIN^RasGAP","RASL3","embedded",2
"c1064080-g2-i1^sp-Q9UJF2-NGAP-HUMAN^sp-Q8C2K5-RASL3-MOUSE^PH^RasGAP","NGAP","embedded",2
"c1064080-g2-i2^sp-Q9UJF2-NGAP-HUMAN^sp-Q3UHC7-DAB2P-MOUSE^RasGAP","NGAP","embedded",2
"c1064082-g2-i1^sp-Q8R4U1-MYPOP-MOUSE^sp-Q08B72-MYPOP-XENLA^Myb-DNA-bind-5","MYPOP","embedded",2
"c1064085-g1-i1^sp-O77728-CEBPE-SHEEP^sp-Q15744-CEBPE-HUMAN^bZIP-2","CEBPE","embedded",2
"c1064089-g1-i1^sp-Q8TCN5-ZN507-HUMAN^zf-C2H2-4","ZN507","embedded",2
"c1064089-g1-i2^sp-Q8TCN5-ZN507-HUMAN^zf-C2H2-4","ZN507","embedded",2
"c1064089-g1-i3^sp-Q8TCN5-ZN507-HUMAN^zf-C2H2-4","ZN507","embedded",2
"c1064097-g1-i1^sp-Q9BPX7-CG025-HUMAN^DUF1308","CG025","embedded",2
"c1064114-g2-i2^sp-Q9Y624-JAM1-HUMAN^V-set^Tm1","JAM1","embedded",2
"c1064120-g7-i1^sp-Q9NBX4-RTXE-DROME^RVT-1","RTXE","embedded",2
"c1064127-g1-i1^sp-Q66L17-HDDC2-XENLA^HD-3","HDDC2","embedded",2
"c1064134-g2-i1^sp-Q6PAQ9-TMG3-MOUSE^sp-Q9BZD7-TMG3-HUMAN^Gla^Tm1","TMG3","embedded",2
"c1064134-g2-i3^sp-Q6PAQ9-TMG3-MOUSE^sp-Q9BZD7-TMG3-HUMAN^Gla^Tm1","TMG3","embedded",2
"c1064138-g1-i1^sp-P43300-EGR3-MOUSE^DUF3446","EGR3","embedded",2
"c1064147-g2-i1^sp-P14819-RPC1-BPPH8^sp-Q06553-PRTR-PSEAE^Phage-CI-repr","PRTR","embedded",2
"c1064147-g5-i1^sp-P75974-COHE-ECOLI^HSDR-N-2^Peptidase-S24","COHE","embedded",2
"c1064150-g2-i2^sp-Q8WVM7-STAG1-HUMAN^STAG","STAG1","embedded",2
"c1064150-g2-i4^sp-Q8WVM7-STAG1-HUMAN^STAG","STAG1","embedded",2
"c1064161-g1-i1^sp-P08487-PLCG1-BOVIN^EF-hand-like","PLCG1","embedded",2
"c1064163-g1-i1^sp-Q45R42-LRRC4-RAT^sp-Q99PH1-LRRC4-MOUSE^LRR-8^sigP^Tm1","LRRC4","embedded",2
"c1064164-g1-i1^sp-Q0ZCA7-CLC2L-RAT^sp-Q3UM83-KLRG2-MOUSE^Lectin-C^Tm1","CLC2L","embedded",2
"c1064164-g1-i2^sp-Q0ZCA7-CLC2L-RAT^Lectin-C","CLC2L","embedded",2
"c1064166-g1-i2^sp-P30310-MPIP2-XENLA^Rhodanese","MPIP2","embedded",2
"c1064171-g1-i1^sp-Q9P0U4-CXXC1-HUMAN^PHD","CXXC1","embedded",2
"c1064174-g2-i3^sp-Q6PA06-ATLA2-MOUSE^GBP^Tm2","ATLA2","embedded",2
"c1064178-g1-i1^sp-P16144-ITB4-HUMAN^Integrin-beta^sigP^Tm1","ITB4","embedded",2
"c1064179-g2-i1^sp-P46413-GSHB-RAT^GSH-synth-ATP","GSHB","embedded",2
"c1064180-g11-i1^sp-O95932-TGM3L-HUMAN^sp-A6QP57-TGM3-BOVIN^Transglut-N","TGM3L","embedded",2
"c1064180-g12-i1^sp-O43548-TGM5-HUMAN^Transglut-N","TGM5","embedded",2
"c1064184-g1-i2^sp-Q8WVV9-HNRLL-HUMAN^RRM-6","HNRLL","embedded",2
"c1064187-g1-i1^sp-O57476-CDC37-CHICK^sp-Q16543-CDC37-HUMAN^CDC37-N","CDC37","embedded",2
"c1064189-g2-i1^sp-Q99590-SCAFB-HUMAN^zf-C3HC4","SCAFB","embedded",2
"c1064194-g1-i2^sp-Q9D853-MET10-MOUSE^sp-Q8BGR5-FA53B-MOUSE","MET10","embedded",2
"c1064197-g1-i2^sp-P13797-PLST-HUMAN^EF-hand-6","PLST","embedded",2
"c1064198-g1-i3^sp-P16423-POLR-DROME^RVT-1","POLR","embedded",2
"c1064200-g1-i1^sp-Q8BJA2-S41A1-MOUSE^MgtE^Tm10","S41A1","embedded",2
"c1064208-g1-i2^sp-D3YUG0-SAM13-MOUSE^sp-Q5VXD3-SAM13-HUMAN","SAM13","embedded",2
"c1064208-g1-i4^sp-Q5VXD3-SAM13-HUMAN^sp-D3YUG0-SAM13-MOUSE^SAM-1","SAM13","embedded",2
"c1064210-g3-i2^sp-P27115-MGAT1-RABIT^sp-P27808-MGAT1-MOUSE^GNT-I^Tm1","MGAT1","embedded",2
"c1064212-g12-i1^sp-Q0VCR6-TMM68-BOVIN^Acyltransferase^Tm1","TMM68","embedded",2
"c1064212-g12-i2^sp-Q0VCR6-TMM68-BOVIN^Acyltransferase^Tm1","TMM68","embedded",2
"c1064213-g1-i2^sp-Q8N3G9-TM130-HUMAN^Tm1","TM130","embedded",2
"c1064219-g1-i1^sp-Q5E9E4-SSRB-BOVIN^TRAP-beta^Tm1","SSRB","embedded",2
"c1064219-g1-i3^sp-Q5E9E4-SSRB-BOVIN^TRAP-beta^sigP^Tm1","SSRB","embedded",2
"c1064228-g1-i1^sp-Q99LM2-CK5P3-MOUSE^DUF773","CK5P3","embedded",2
"c1064228-g1-i2^sp-Q99LM2-CK5P3-MOUSE^DUF773","CK5P3","embedded",2
"c1064228-g1-i3^sp-Q99LM2-CK5P3-MOUSE^DUF773","CK5P3","embedded",2
"c1064231-g1-i1^sp-Q8BNX1-CLC4G-MOUSE^sp-P08290-ASGR2-RAT","CLC4G","embedded",2
"c1064233-g1-i2^sp-P28370-SMCA1-HUMAN^sp-Q6PGB8-SMCA1-MOUSE^DBINO","SMCA1","embedded",2
"c1064236-g1-i1^sp-Q8N302-AGGF1-HUMAN^sp-Q7TN31-AGGF1-MOUSE^FHA","AGGF1","embedded",2
"c1064242-g1-i2^sp-Q9I931-FUCL1-ANGJA^sp-P49263-PXN1-XENLA^F5-F8-type-C","FUCL1","embedded",2
"c1064244-g2-i2^sp-Q96KG7-MEG10-HUMAN^sp-Q6DIB5-MEG10-MOUSE^Laminin-EGF^sigP^Tm1","MEG10","embedded",2
"c1064247-g1-i1^sp-Q7M6U3-TEX14-MOUSE^sp-F1MJR8-TEX14-BOVIN","TEX14","embedded",2
"c1064247-g2-i3^sp-Q8IWB6-TEX14-HUMAN^Ank-2","TEX14","embedded",2
"c1064248-g1-i1^sp-P28227-MAOX-ANAPL^malic","MAOX","embedded",2
"c1064251-g2-i2^sp-P78364-PHC1-HUMAN^SAM-1","PHC1","embedded",2
